57,ADA,EUR,Y,143.0,0.465,0.02,0.01,0.1,10,2022-06-08 00:56:24,1654715750716
55,BTC,EUR,Y,86.0,19500.0,0.02,0.01,0.1,6,2022-06-08 06:12:17,1654710700716
57,DENT,EUR,Y,94.0,0.00087,0.02,0.01,0.1,8,2022-06-07 21:52:15,1654710700716
75,ETH,EUR,Y,63.0,1022.3,0.02,0.01,0.1,5,2022-06-08 00:56:54,1654710700716
56,HOT,EUR,Y,135.0,0.00212,0.02,0.01,0.1,5,2022-06-08 06:12:53,1654710700716
66,SHIB,EUR,Y,9.0,9.996e-06,0.02,0.01,0.1,4,2022-06-08 00:53:40,1654710700716
56,WIN,EUR,Y,86.0,0.00011,0.02,0.01,0.1,0,2022-04-02 10:10:26,1654710700716
56,XRP,EUR,Y,72.0,0.32,0.02,0.01,0.1,0,2022-03-01 00:00:00,1654710700716
56,ZRX,EUR,Y,77.0,0.273,0.02,0.01,0.1,7,2022-06-08 06:13:17,1654710700716
